🐛长久动漫🐛“如果有人贩卖请举报”,#genre#
电影_玄幻,http://189.1.239.118:35455/huya/11342414

电影_谍战,http://189.1.239.118:35455/huya/30145009

电影_战争,http://189.1.239.118:35455/huya/21059592

电影_喜剧,http://189.1.239.118:35455/huya/11352877

电影_港片,http://189.1.239.118:35455/huya/11602043

电影_国产,http://189.1.239.118:35455/huya/11352973

电影_周星星,http://189.1.239.118:35455/huya/11336587

电影_李连杰,http://189.1.239.118:35455/huya/11342390

电影_洪金宝,http://189.1.239.118:35455/huya/11279251

电影_梁家辉,http://189.1.239.118:35455/huya/11342429

电影_刘德华,http://189.1.239.118:35455/huya/11342424
剧集_老三国,http://189.1.239.118:35455/huya/11602081

剧集_新三国,http://189.1.239.118:35455/huya/11352944

剧集_新水浒,http://189.1.239.118:35455/huya/11342384

剧集_纪晓岚,http://189.1.239.118:35455/huya/11342396

剧集_庆余年,http://189.1.239.118:35455/huya/11352960

剧集_雍正王朝,http://189.1.239.118:35455/huya/11342439

剧集_士兵突击,http://189.1.239.118:35455/huya/11342430

剧集_爱情公寓,http://189.1.239.118:35455/huya/11336726

剧集_武林外传,http://189.1.239.118:35455/huya/21059598

剧集_地下交通站,http://189.1.239.118:35455/huya/11342433

剧集_邻里一家亲,http://189.1.239.118:35455/huya/11342426

搞笑_陈翔六点半,http://189.1.239.118:35455/huya/11274154

解说_鹿哥电影,http://189.1.239.118:35455/huya/24396360

解说_斌哥漫说,http://189.1.239.118:35455/huya/18632116

解说_续哥说电影,http://189.1.239.118:35455/huya/24396472

解说_小川侃电影,http://189.1.239.118:35455/huya/15870999

解说_阿良说剧,http://189.1.239.118:35455/huya/20488841

解说_鱼丸电影,http://189.1.239.118:35455/huya/16615910

解说_阿斗说电影,http://189.1.239.118:35455/huya/13303478

解说_扁豆看电影,http://189.1.239.118:35455/huya/16028551
电影_丧尸片,http://189.1.239.118:35455/huya/21059578

电影_灾难片,http://189.1.239.118:35455/huya/11602075

电影_谍战片,http://189.1.239.118:35455/huya/21059587

电影_战争片,http://189.1.239.118:35455/huya/21059574

电影_犯罪片,http://189.1.239.118:35455/huya/11352974

电影_古装片,http://189.1.239.118:35455/huya/11336590

电影_高分动作,http://189.1.239.118:35455/huya/11352884

电影_动作电影,http://189.1.239.118:35455/huya/11602077

电影_搞笑喜剧,http://189.1.239.118:35455/huya/11342423

电影_喜剧专场,http://189.1.239.118:35455/huya/11602044

电影_欢笑影院,http://189.1.239.118:35455/huya/11352894

电影_不挤影院,http://189.1.239.118:35455/huya/11352897

电影_国产悬疑,http://189.1.239.118:35455/huya/11342395

电影_快意江湖,http://189.1.239.118:35455/huya/11342435

电影_黑帮斗争,http://189.1.239.118:35455/huya/11342419

电影_嫣然影厅,http://189.1.239.118:35455/huya/11601977

电影_许氏三杰,http://189.1.239.118:35455/huya/11602033

电影_经典港片,http://189.1.239.118:35455/huya/11352965
电影_镖行天下,http://189.1.239.118:35455/huya/11352969
💫湖南频道--V4,#genre#

湖南都市,http://175.10.230.91:8081/tsfile/live/0018_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源

湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源

湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源

湖南电影,http://175.10.230.91:8081/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

湖南娱乐,http://175.10.230.91:8081/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源湖南国际,http://175.10.230.91:8081/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源

金鹰纪实,http://139.129.231.228:50060/rtp/239.21.1.170:5002$组播源

金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010106/1.m3u8$订阅源-IPv6

金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031203/1.m3u8$订阅源-IPv6

金鹰纪实,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000011000031203/index.m3u8?channel-id=bestzb&Contentid=5000000011000031203&livemode=1&stbId=3$订阅源-IPv6

湖南经视,http://php.jdshipin.com:8880/iptv.php?id=hnjs

湖南爱晚,http://php.jdshipin.com:8880/iptv.php?id=hngg湖南电视剧,http://php.jdshipin.com:8880/iptv.php?id=hndsj

湖南娱乐,http://php.jdshipin.com:8880/iptv.php?id=hnyl

湖南国际,http://php.jdshipin.com:8880/iptv.php?id=hngj

湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8

湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0

湖南公共,http://124.228.161.8:9901/tsfile/live/0012_1.m3u8

湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8

湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8

湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8

湘潭公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8

岳阳公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8

麻阳综合,https://liveplay-srs.voc.com.cn/hls/tv/38_6f397d.m3u8

绥宁电视台,https://liveplay-srs.voc.com.cn/hls/tv/182_3c0dc6.m3u8

汉寿综合,https://liveplay-srs.voc.com.cn/hls/tv/31_226756.m3u8

临武综合,https://liveplay-srs.voc.com.cn/hls/tv/148_feda2f.m3u8

芷江综合,https://liveplay-srs.voc.com.cn/hls/tv/20_68acda.m3u8
😁😁辽宁频道--V4,#genre#

辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8

辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8

辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8

辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8

辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8

辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8

辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8

辽宁北方,http://live.nctv.top/6688/bfgd.php?id=071

辽宁生活,http://live.nctv.top/6688/bfgd.php?id=073

辽宁体育,http://live.nctv.top/6688/bfgd.php?id=611

辽宁影视,http://live.nctv.top/6688/bfgd.php?id=070

辽宁青少,http://live.nctv.top/6688/bfgd.php?id=075

辽宁经济,http://live.nctv.top/6688/bfgd.php?id=076

辽宁公共,http://live.nctv.top/6688/bfgd.php?id=077

辽宁都市,http://live.nctv.top/6688/bfgd.php?id=610
大连新闻综合,http://live.nctv.top/6688/bfgd.php?id=273

丹东新闻综合,http://live.nctv.top/6688/bfgd.php?id=276

阜新综合,http://live.nctv.top/6688/bfgd.php?id=279

辽阳新闻综合,http://live.nctv.top/6688/bfgd.php?id=280

盘锦新闻综合,http://live.nctv.top/6688/bfgd.php?id=283

铁岭新闻综合,http://live.nctv.top/6688/bfgd.php?id=281

朝阳新闻综合,http://live.nctv.top/6688/bfgd.php?id=282

本溪综合,http://live.nctv.top/6688/bfgd.php?id=312

葫芦岛新闻综合,http://live.nctv.top/6688/bfgd.php?id=284

龙港区综合,http://live.nctv.top/6688/bfgd.php?id=490
💫上海频道--V4/6,#genre#

上海纪实,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8$订阅源-IPv6

上海纪实,http://61.173.144.157:9901/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

上海纪实,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225738/index.m3u8$订阅源

上海纪实,http://[2409:8087:1a0a:df::4031]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8$订阅源-IPv6

上海纪实,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000004000010282/index.m3u8?channel-id=bestzb&Contentid=5000000004000010282&livemode=1&stbId=3$订阅源-IPv6

上海纪实,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225738/index.m3u8$订阅源-IPv6

上海纪实,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8$订阅源-IPv6

上海纪实,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010067/1.m3u8$订阅源-IPv6

上海都市,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000010000018926/1.m3u8$订阅源-IPv6

新闻综合,http://139.129.231.228:3529/rtp/239.21.1.193:5002$组播源

新闻综合,http://139.129.231.228:50060/rtp/239.21.1.193:5002$组播源

新闻综合,http://61.173.144.157:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

第一财经,http://139.196.151.191:6456/rtp/239.45.3.211:5140$组播源

纪实人文,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源-IPv6

纪实人文,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000004000010282/index.m3u8?channel-id=bestzb&Contentid=5000000004000010282&livemode=1&stbId=3$订阅源-IPv6

纪实人文,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010067/1.m3u8$订阅源-IPv6

都市剧场,http://61.173.144.157:9901/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

都市剧场,http://[2409:8087:5e08:24::2]:6610/000000001000/5000000011000031111/index.m3u8?channel-id=bestzb&Contentid=5000000011000031111&livemode=1&stbId=3$订阅源-IPv6

上海纪实,http://61.173.144.157:9901/tsfile/live/1005_1.m3u8

普陀新闻,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed?

嘉定电视台,https://pili-live-hls.wdit.com.cn/wditlive/15472c98517744b994e85c9c60cc93cf6a3b.m3u8?zshangd

崇明电视台,https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8?zshangd

纪实人文,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8

广东,#genre#
星河台,http://222.218.158.25:8181/tsfile/live/1041_1.m3u8

广东珠江,http://mzitv.cn:32/tsfile/live/1006_1.m3u8

广东珠江,http://183.11.239.36:808/hls/83/index.m3u8

广东珠江,http://119.125.134.176:9901/tsfile/live/1003_1.m3u8

广东珠江,http://14.212.185.71:9901/tsfile/live/1000_1.m3u8

广东珠江,http://222.218.158.25:8181/tsfile/live/1000_1.m3u8

广东珠江,http://58.254.14.231:808/hls/55/index.m3u8

广东新闻,http://mzitv.cn:32/tsfile/live/1007_1.m3u8

广东新闻,http://14.212.185.71:9901/tsfile/live/1001_1.m3u8

广东新闻,http://183.11.239.36:808/hls/5/index.m3u8

广东新闻,http://222.218.158.25:8181/tsfile/live/1007_1.m3u8

广东体育,http://mzitv.cn:32/tsfile/live/1008_1.m3u8

广东体育,http://183.11.239.36:808/hls/2/index.m3u8

广东体育,http://14.212.185.71:9901/tsfile/live/1003_1.m3u8

广东体育,http://222.218.158.25:8181/tsfile/live/1001_1.m3u8

广东体育,http://119.125.134.176:9901/tsfile/live/1007_1.m3u8

广东民生,http://mzitv.cn:32/tsfile/live/1009_1.m3u8

广东民生,http://14.212.185.71:9901/tsfile/live/1002_1.m3u8

广东民生,http://222.218.158.25:8181/tsfile/live/1002_1.m3u8
历年春晚,#genre#
春晚1984,http://txmov2.a.kwimgs.com/upic/2022/01/31/15/BMjAyMjAxMzExNTU5NTRfNDAzMDAxOTlfNjYyNzMyMzg3MTRfMF8z_b_B192356dadbc90d207ba16964d4c2914c.mp4
春晚1985,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMDFfNDAzMDAxOTlfNjYyNzMyNTAwMzJfMF8z_b_Be73c5abcbc0eeb2ec9fce6842e1362a4.mp4
春晚1986,https://txmov2.a.kwimgs.com/bs3/video-hls/5231493982164619599_hlshd15.m3u8
春晚1987,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
春晚1988,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
春晚1989,http://txmov2.a.kwimgs.com/upic/2022/01/31/16/BMjAyMjAxMzExNjAwMTVfNDAzMDAxOTlfNjYyNzMyNzQ2OTlfMF8z_b_Be477b27b9ce655d2372df56a5a3d96ef.mp4
春晚1992,https://txmov2.a.kwimgs.com/bs3/video-hls/5256826755663896297_hlshd15.m3u8
春晚1993,https://txmov2.a.kwimgs.com/bs3/video-hls/5217420261875933947_hlshd15.m3u8
春晚1994,https://txmov2.a.kwimgs.com/bs3/video-hls/5197154061406974711_hlshd15.m3u8
春晚1995,https://txmov2.a.kwimgs.com/bs3/video-hls/52551379078春晚1997,https://txmov2.a.kwimgs.com/bs3/video-hls/5230649583590411879_hlshd15.m3u8
春晚1998,https://txmov2.a.kwimgs.com/bs3/video-hls/5225864507896315430_hlshd15.m3u8
春晚1999,https://txmov2.a.kwimgs.com/bs3/video-hls/5258234133675308186_hlshd15.m3u8

春晚2000,https://txmov2.a.kwimgs.com/bs3/video-hls/5216294359327079321_hlshd15.m3u8
春晚2001,https://txmov2.a.kwimgs.com/bs3/video-hls/5228960735897942616_hlshd15.m3u8
春晚2002,https://txmov2.a.kwimgs.com/bs3/video-hls/5255700858599864364_hlshd15.m3u8
春晚2004,https://txmov2.a.kwimgs.com/bs3/video-hls/5223894184413450769_hlshd15.m3u8
春晚2005,https://txmov2.a.kwimgs.com/bs3/video-hls/5254012008863954469_hlshd15.m3u8
春晚2006,https://txmov2.a.kwimgs.com/bs3/video-hls/5194339310474320155_hlshd15.m3u8
春晚2007,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953534755647343_hlshd15.m3u8
春晚2008,https://txmov2.a.kwimgs.com/bs3/video-hls/5194902262344826321_hlshd15.m3u8
春晚2009,https://txmov2.a.kwimgs.com/bs3/video-hls/5210946337266019890_hlshd15.m3u8
央备用2,#genre#
CCTV1 综合,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/1.m3u8

CCTV2 财经,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8

CCTV3 综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/1.m3u8

CCTV4 中文国际,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8

CCTV5 体育,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010145/1.m3u8

CCTV5+ 体育赛事,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010202/1.m3u8

CCTV6 电影,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010214/1.m3u8

CCTV7 国防军事,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010215/1.m3u8

CCTV8 电视剧,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010216/1.m3u8

CCTV9 纪录,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010217/1.m3u8

CCTV 10 科教,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010203/1.m3u8
CCTV 11 戏曲,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010092/1.m3u8

CCTV 12 社会与法,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010205/1.m3u8

CCTV 13 新闻,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010093/1.m3u8
CCTV 14 少儿,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010207/1.m3u8
CCTV 15 音乐,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010094/1.m3u8
CCTV 16 奥林匹克,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010142/1.m3u8
CCTV 17 农业农村,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010210/1.m3u8
CETV1,http://[2409:8087:5e00:24::1e]:6060/000000001000/5000000002000002652/index.m3u8?channel-id=bestzb&Contentid=5000000002000002652&livemode=1&stbId=3
苦短｜河南,#genre#
自贡综合,http://110.189.153.160:1001/zhpd.flv
自贡文化生活,http://110.189.153.160:1002/ggpd.flv
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8cn:9081/tv/10200-3.m3u8
潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
郏县综合,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
兰考新闻,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8

叶县一套,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8

新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8

封丘新闻综合,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8

辉县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8

舞钢新闻综合,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8

巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8

舞阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8

镇平新闻综合,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8

渑池新闻综合,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8

沁阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10882-1.m3u8

泌阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8

新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8

义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8

灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8

杞县新闻综合,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8

台前新闻综合,http://tvpull.dxhmt.cn:9081/tv/10927-1.m3u8

新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8

原阳新闻综合,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8

宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend

济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend

灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend

鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend

嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend

桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend

新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend

新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend

淇县电视台,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8

上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
星城上街电视台,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8

滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8

太康综合,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8

固始综合,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8

新密新闻,http://tvpull.dxhmt.cn:9081/tv/10183-2.m3u8

唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8

孟州综合,http://tvpull.dxhmt.cn:9081/tv/10883-1.m3u8

林州综合,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8

鲁山综合,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8

登封综合,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8

建安综合,http://tvpull.dxhmt.cn:9081/tv/11003-1.m3u8

孟津新闻,http://tvpull.dxhmt.cn:9081/tv/10322-2.m3u8

上蔡综合,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8

淅川综合,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8

襄城综合,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8

项城新闻,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8

新郑综合,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8

鄢陵综合,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8

社旗综合,http://tvpull.dxhmt.cn:9081/tv/11327-1.m3u8

扶沟综合,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8

嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8

内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8

潢川综合,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8

荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8

郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8

济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8

周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8

叶县电视,http://live.dxhmt.cn:9081/tv/10422-1.m3u8

义马电视,http://live.dxhmt.cn:9081/tv/11281-1.m3u8

禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8

兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8

开封公共,http://live.dxhmt.cn:9081/tv/10200-3.m3u8

新乡综合,http://live.dxhmt.cn:9081/tv/10721-1.m3u8

影用仓库,https://img.piexl.cn/view.php/8b3eea23e7bf605e907b2850b7a57815.mp4

范县新闻综合,http://live.dxhmt.cn:9080/13603832636/13abd3089d9c47058fe34c49a6182981.m3u8

焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作教育,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8
咪咕休育,#genre#
1,http://111.13.111.242/000000001000/3000000001000005308/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
2,http://111.13.111.242/000000001000/3000000001000005969/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
3,http://111.13.111.242/000000001000/3000000001000007218/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
4,http://111.13.111.242/000000001000/3000000001000008001/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
5,http://111.13.111.242/000000001000/3000000001000008176/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
6,http://111.13.111.242/000000001000/3000000001000010948/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
7,http://111.13.111.242/000000001000/3000000001000028638/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
8,http://111.13.111.242/000000001000/3000000001000031494/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
9,http://111.13.111.242/000000001000/3000000010000005837/index.m3u8?channel-id=FifastbLive&livemode=1&stbId=3&HlsProfileId=
港澳,#genre#
1,https://ali.hlspull.yximgs.com/live/diyp_fh1.flv
2,https://ali.hlspull.yximgs.com/live/diyp_fh2.flv
3,https://ali.hlspull.yximgs.com/live/diyp_fh3.flv
4,http://cdn9.163189.xyz/smt1.1.php?id=Xinhe
5,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
6,http://zb.xzxwhcb.com:9999/hls/world.m3u8
7,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
8,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u
9,http://119.200.131.11:1935/KBCTV/tv/chunklist_w1474937031.m3u8
10,https://pulltv1.wanfudaluye.com/live/tv1.m3u8http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/chunklist.m3u8
11,https://n24-cdn-live.ntv.co.jp/ch01/index_high.m3u8
12,http://ebsonairios.ebs.co.kr/ebs2tablet500k/tablet500k/ebs2tablet500k.index.m3u8
